YYYY ,MM ,DD ,SST_MIN ,SST_MAX ,SST@90th_HS ,SSTA@90th_HS ,90th_HS>0 ,DHW_from_90th_HS>1 ,BAA_7day_max
1989,3,23,28.0600,29.4500,28.5600,0.4029,0.0000,4.7086,1
1989,3,24,28.1400,29.4500,28.5200,0.3945,0.0000,4.7086,1
1989,3,25,28.1600,29.4700,28.4400,0.3732,0.0000,4.7086,1
1989,3,26,28.1600,29.4700,28.2500,0.2961,0.0000,4.7086,1
1989,3,27,28.1500,29.3500,28.2400,0.2761,0.0000,4.7086,1
1989,3,28,28.2700,29.3200,28.3100,0.3903,0.0000,4.7086,0
1989,3,29,28.8100,29.6000,29.4200,1.4565,0.9400,4.7086,1
1989,3,30,28.8700,29.7100,29.4400,1.4390,0.8900,4.7086,1
1989,3,31,28.8000,29.6600,29.3500,1.2448,0.7200,4.7086,1
1989,4,1,28.6700,29.7300,29.3300,1.2561,0.6800,4.7086,1
1989,4,2,28.3500,29.3300,28.6200,0.7419,0.2100,4.7086,1
1989,4,3,28.2100,29.7200,28.7200,0.8548,0.3000,4.7086,1
1989,4,4,27.7100,29.5500,28.4500,0.6097,0.0800,4.7086,1
1989,4,5,27.8900,29.6100,28.6100,0.7758,0.1800,4.7086,1
1989,4,6,28.5800,29.8900,29.4800,1.3639,0.4800,4.7086,1
1989,4,7,28.4400,30.0700,29.7700,1.6439,0.6700,4.7086,1
1989,4,8,28.2000,30.1300,29.8000,1.6884,0.7000,4.5500,1
1989,4,9,28.1900,30.1000,29.8200,1.7048,0.7600,4.3871,1
1989,4,10,28.2500,30.0200,29.9700,1.7429,0.7400,4.2229,1
1989,4,11,27.9900,29.5800,28.9300,1.1265,0.3800,4.0500,1
1989,4,12,27.9100,29.3000,29.0100,1.1097,0.3600,3.8857,1
1989,4,13,27.9100,29.1700,28.9500,1.1000,0.3100,3.7186,1
1989,4,14,27.8000,29.0300,28.8200,1.0090,0.1400,3.5071,1
1989,4,15,27.8500,29.0100,28.7200,1.0100,0.0800,3.2714,1
1989,4,16,27.8900,28.9500,28.7200,0.9720,0.0300,3.0471,1
1989,4,17,27.6300,28.9700,28.5200,0.7553,0.0000,2.8257,1
1989,4,18,27.6900,29.0400,28.4600,0.8660,0.0000,2.6171,1
1989,4,19,27.6100,28.9600,28.4800,0.7520,0.0000,2.4200,1
1989,4,20,27.5700,28.9800,28.1400,0.6150,0.0000,2.2271,1
1989,4,21,27.6400,29.1700,28.1900,0.6880,0.0000,2.0300,1
1989,4,22,27.7800,29.3300,28.3000,0.8087,0.0000,1.8700,1
1989,4,23,27.8900,29.5000,28.3500,0.8787,0.0000,1.7200,0
1989,4,24,27.8600,29.3300,28.2700,0.8210,0.0000,1.5700,0
1989,4,25,27.8700,29.2100,28.2400,0.8133,0.0000,1.4171,0
1989,4,26,27.8500,29.0500,28.1800,0.7793,0.0000,1.2686,0
1989,4,27,28.2100,29.4100,29.2700,1.6440,0.2200,1.1214,1
1989,4,28,27.9400,28.9900,28.5100,1.1723,0.0000,1.1214,1
1989,4,29,27.5200,28.7800,28.1300,0.7933,0.0000,1.1214,1
1989,4,30,26.9700,28.4900,28.2700,0.5350,0.0000,1.1214,1
1989,5,1,26.2800,27.4900,27.3900,-0.2873,0.0000,1.1214,1
1989,5,2,26.7400,28.0000,27.1200,-0.1063,0.0000,1.1214,1
1989,5,3,26.5700,27.6200,27.0000,-0.2220,0.0000,1.1214,1
1989,5,4,26.5400,27.4700,26.8500,-0.3730,0.0000,1.1214,0
1989,5,5,26.7800,28.0800,27.8600,0.2933,0.0000,1.1214,0
1989,5,6,26.4700,28.3600,27.2100,-0.1400,0.0000,1.1214,0
1989,5,7,26.7600,28.3600,28.2100,0.6733,0.0000,1.1214,0
1989,5,8,26.4400,28.0800,27.9000,0.4463,0.0000,1.1214,0
1989,5,9,26.8000,28.0200,27.3000,0.1480,0.0000,1.1214,0
1989,5,10,27.3300,28.2900,27.8100,0.7667,0.0000,1.1214,0
1989,5,11,27.2800,28.3600,28.0000,0.8853,0.0000,1.1214,0
1989,5,12,26.8100,28.1500,27.8500,0.6420,0.0000,1.1214,0
1989,5,13,26.3700,27.8500,27.6300,0.3060,0.0000,1.1214,0
1989,5,14,26.3000,27.7100,27.1700,-0.0690,0.0000,1.1214,0
1989,5,15,26.2300,27.4200,27.3000,-0.0100,0.0000,1.1214,0
1989,5,16,26.0300,27.3000,27.0900,-0.2606,0.0000,1.1214,0
1989,5,17,26.2400,27.1700,26.6300,-0.3481,0.0000,1.1214,0
1989,5,18,26.4200,27.4100,27.0500,-0.0023,0.0000,0.9586,0
1989,5,19,26.4500,27.7500,27.6400,0.5303,0.0000,0.8043,0
1989,5,20,26.6000,27.9600,27.8700,0.7326,0.0000,0.6314,0
1989,5,21,26.7500,28.2200,27.7600,0.8255,0.0000,0.4843,0
1989,5,22,26.9600,28.5100,27.9300,1.0281,0.0000,0.3157,0
1989,5,23,26.9400,28.6900,28.0200,1.1303,0.0000,0.1500,0
1989,5,24,27.0200,28.7000,28.0800,1.2561,0.0000,0.0000,0
1989,5,25,27.2100,28.9500,28.4000,1.3684,0.0000,0.0000,0
1989,5,26,27.1500,28.6700,27.9500,1.1148,0.0000,0.0000,0
1989,5,27,27.1000,28.6600,28.1800,1.2965,0.0000,0.0000,0
1989,5,28,27.1600,28.8300,28.5100,1.6029,0.0000,0.0000,0
1989,5,29,26.7000,28.5200,28.2900,1.5781,0.0000,0.0000,0
1989,5,30,26.3500,28.0300,27.8100,1.1006,0.0000,0.0000,0
1989,5,31,26.3700,27.9100,27.7700,1.0545,0.0000,0.0000,0
1989,6,1,26.2400,27.8000,27.6800,0.9826,0.0000,0.0000,0
1989,6,2,26.3100,27.8600,27.2500,0.6281,0.0000,0.0000,0
1989,6,3,26.9400,28.3200,27.7200,1.1752,0.0000,0.0000,0
1989,6,4,26.8000,28.0800,27.5500,1.0716,0.0000,0.0000,0
1989,6,5,26.5500,27.6600,27.4900,1.0374,0.0000,0.0000,0
1989,6,6,26.3400,27.7100,27.3600,0.9255,0.0000,0.0000,0
1989,6,7,26.3300,28.1200,27.2800,0.8623,0.0000,0.0000,0
1989,6,8,25.8900,27.2600,26.9800,0.5987,0.0000,0.0000,0
1989,6,9,26.6100,28.3300,27.1800,0.8761,0.0000,0.0000,0
1989,6,10,26.3300,28.2700,27.2200,0.7806,0.0000,0.0000,0
1989,6,11,26.1000,27.9200,27.3200,0.9581,0.0000,0.0000,0
1989,6,12,25.6100,27.6400,26.7200,0.5023,0.0000,0.0000,0
1989,6,13,25.5600,27.2300,26.7600,0.4410,0.0000,0.0000,0
1989,6,14,25.5300,27.2100,26.5100,0.2158,0.0000,0.0000,0
1989,6,15,25.5800,27.1400,26.5900,0.3400,0.0000,0.0000,0
1989,6,16,25.6700,27.0600,26.6700,0.3913,0.0000,0.0000,0
1989,6,17,25.5400,27.0400,26.5200,0.4473,0.0000,0.0000,0
1989,6,18,25.8600,27.5200,26.7800,0.8280,0.0000,0.0000,0
1989,6,19,25.7400,27.6600,26.9900,1.0120,0.0000,0.0000,0
1989,6,20,25.7900,27.4800,26.4300,0.3983,0.0000,0.0000,0
1989,6,21,25.4900,27.2200,26.0700,0.0960,0.0000,0.0000,0
1989,6,22,25.5500,27.0000,26.0500,0.1213,0.0000,0.0000,0
1989,6,23,25.5500,26.9300,26.1300,0.1607,0.0000,0.0000,0
1989,6,24,25.3500,26.6200,25.8800,-0.0740,0.0000,0.0000,0
1989,6,25,24.9400,26.3300,25.8900,-0.0267,0.0000,0.0000,0
1989,6,26,25.1400,26.4900,26.0100,0.1400,0.0000,0.0000,0
1989,6,27,25.0900,26.5800,26.1500,0.3980,0.0000,0.0000,0
1989,6,28,25.0700,26.4500,25.7100,-0.0560,0.0000,0.0000,0
1989,6,29,24.9700,26.4500,25.5900,-0.0727,0.0000,0.0000,0
1989,6,30,24.8200,26.4200,26.0000,0.3000,0.0000,0.0000,0
1989,7,1,24.4000,26.1500,25.7700,0.0993,0.0000,0.0000,0
1989,7,2,24.4600,26.0500,25.7600,0.0773,0.0000,0.0000,0
1989,7,3,24.5000,25.9900,25.7300,0.1020,0.0000,0.0000,0
1989,7,4,24.7600,26.2900,25.9200,0.3510,0.0000,0.0000,0
1989,7,5,25.5000,26.4600,26.3600,0.7300,0.0000,0.0000,0
1989,7,6,25.4000,26.5000,26.0500,0.6880,0.0000,0.0000,0
1989,7,7,25.8300,27.2800,26.9100,1.4207,0.0000,0.0000,0
1989,7,8,25.7100,27.2300,26.8400,1.3540,0.0000,0.0000,0
1989,7,9,25.8400,27.3400,26.9800,1.5300,0.0000,0.0000,0
1989,7,10,25.8100,27.0500,26.7800,1.2983,0.0000,0.0000,0
1989,7,11,25.7400,27.1200,26.5400,1.1407,0.0000,0.0000,0
1989,7,12,25.6000,27.0400,26.2400,0.8590,0.0000,0.0000,0
1989,7,13,25.7300,27.0000,26.2700,0.9340,0.0000,0.0000,0
1989,7,14,25.8800,26.9200,26.3700,1.1520,0.0000,0.0000,0
1989,7,15,26.0100,26.9200,26.4000,1.2200,0.0000,0.0000,0
1989,7,16,25.7500,26.4800,26.0700,0.9387,0.0000,0.0000,0
1989,7,17,25.5700,26.3000,25.8300,0.7081,0.0000,0.0000,0
1989,7,18,25.4200,26.1100,25.7300,0.5971,0.0000,0.0000,0
1989,7,19,25.3800,26.2100,25.5700,0.3961,0.0000,0.0000,0
1989,7,20,25.1600,26.1600,25.4900,0.3935,0.0000,0.0000,0
1989,7,21,25.1100,25.9700,25.7300,0.4658,0.0000,0.0000,0
1989,7,22,25.3300,26.4200,26.3800,1.2129,0.0000,0.0000,0
1989,7,23,25.5500,26.6000,25.7800,0.6923,0.0000,0.0000,0
1989,7,24,25.2500,26.0300,25.6100,0.6626,0.0000,0.0000,0
1989,7,25,24.7900,25.8300,25.2300,0.3571,0.0000,0.0000,0
1989,7,26,24.9200,25.7100,25.2200,0.3023,0.0000,0.0000,0
1989,7,27,25.3200,26.1600,25.6300,0.7284,0.0000,0.0000,0
1989,7,28,24.9900,26.0500,25.3200,0.4332,0.0000,0.0000,0
1989,7,29,24.5000,25.6400,25.1300,-0.0181,0.0000,0.0000,0
1989,7,30,24.6200,25.6600,25.2900,0.1403,0.0000,0.0000,0
1989,7,31,24.5800,25.7600,25.1500,0.0642,0.0000,0.0000,0
1989,8,1,24.5700,25.7100,25.1300,0.0035,0.0000,0.0000,0
1989,8,2,24.6200,25.5900,25.0400,-0.0074,0.0000,0.0000,0
1989,8,3,24.7200,25.7400,25.0500,-0.0084,0.0000,0.0000,0
1989,8,4,24.8900,25.9200,25.5300,0.3484,0.0000,0.0000,0
1989,8,5,24.8500,26.0700,25.6400,0.5397,0.0000,0.0000,0
1989,8,6,24.7000,25.8100,25.2800,0.2916,0.0000,0.0000,0
1989,8,7,24.8500,26.1900,25.8900,1.0903,0.0000,0.0000,0
1989,8,8,24.5700,26.2000,25.8400,0.9235,0.0000,0.0000,0
1989,8,9,24.2200,26.0600,25.8100,1.0758,0.0000,0.0000,0
1989,8,10,24.3400,25.9200,25.6900,0.9748,0.0000,0.0000,0
1989,8,11,23.4900,25.2000,24.7000,-0.3123,0.0000,0.0000,0
1989,8,12,23.5900,25.1600,24.6600,-0.3542,0.0000,0.0000,0
1989,8,13,24.0000,25.2300,24.8300,0.0039,0.0000,0.0000,0
1989,8,14,24.0700,25.2700,24.8500,0.0319,0.0000,0.0000,0
1989,8,15,23.8900,25.1000,24.7700,-0.2100,0.0000,0.0000,0
1989,8,16,23.6600,25.0200,24.6900,-0.3187,0.0000,0.0000,0
1989,8,17,23.8300,25.1400,24.8000,-0.1974,0.0000,0.0000,0
1989,8,18,23.8000,25.0700,24.7300,-0.2971,0.0000,0.0000,0
1989,8,19,23.9600,25.1700,24.8800,-0.1561,0.0000,0.0000,0
1989,8,20,24.3200,25.5300,24.9300,-0.1284,0.0000,0.0000,0
1989,8,21,24.2400,25.6900,25.2500,-0.0881,0.0000,0.0000,0
1989,8,22,24.2000,25.7500,25.3300,-0.0300,0.0000,0.0000,0
1989,8,23,24.3200,25.8700,24.9300,-0.2548,0.0000,0.0000,0
1989,8,24,24.4200,25.4700,24.8000,-0.2842,0.0000,0.0000,0
1989,8,25,24.5400,25.3900,24.8300,-0.2268,0.0000,0.0000,0
1989,8,26,24.1900,25.0600,24.4600,-0.6065,0.0000,0.0000,0
1989,8,27,24.4000,25.2400,25.1500,0.0942,0.0000,0.0000,0
1989,8,28,24.5000,25.5000,24.9700,-0.1758,0.0000,0.0000,0
1989,8,29,24.5900,25.7000,25.3400,0.2552,0.0000,0.0000,0
1989,8,30,24.5500,25.6500,25.2600,0.1981,0.0000,0.0000,0
1989,8,31,25.0900,26.0800,25.5900,0.5219,0.0000,0.0000,0
1989,9,1,24.9200,25.9400,25.2300,0.1229,0.0000,0.0000,0
1989,9,2,24.7700,25.8700,25.0500,-0.0626,0.0000,0.0000,0
1989,9,3,24.6300,25.7500,24.9300,-0.2077,0.0000,0.0000,0
1989,9,4,24.4600,25.6600,24.7800,-0.3742,0.0000,0.0000,0
1989,9,5,24.4500,25.6200,24.6600,-0.5465,0.0000,0.0000,0
1989,9,6,24.5500,25.7300,24.9600,-0.3058,0.0000,0.0000,0
1989,9,7,24.4200,25.6400,24.8700,-0.4403,0.0000,0.0000,0
1989,9,8,24.4200,25.6200,24.8200,-0.5368,0.0000,0.0000,0
1989,9,9,24.2800,25.4700,24.5900,-0.8058,0.0000,0.0000,0
1989,9,10,24.1600,25.3300,24.4700,-0.9348,0.0000,0.0000,0
1989,9,11,24.2000,25.3400,24.5300,-0.9013,0.0000,0.0000,0
1989,9,12,24.5100,25.7200,25.2900,0.1445,0.0000,0.0000,0
1989,9,13,25.2100,26.4400,26.0000,0.8416,0.0000,0.0000,0
1989,9,14,25.3100,26.6000,26.1200,0.9745,0.0000,0.0000,0
1989,9,15,25.1900,26.5800,26.0600,0.9200,0.0000,0.0000,0
1989,9,16,25.1800,26.3600,25.9700,0.7870,0.0000,0.0000,0
1989,9,17,25.3600,26.4300,25.7200,0.4233,0.0000,0.0000,0
1989,9,18,25.4300,26.4400,26.1500,0.8890,0.0000,0.0000,0
1989,9,19,25.7000,26.6000,26.4700,1.1360,0.0000,0.0000,0
1989,9,20,25.6500,26.6700,26.4600,1.0933,0.0000,0.0000,0
1989,9,21,25.9200,27.2400,26.3500,0.8380,0.0000,0.0000,0
1989,9,22,25.6600,27.1500,25.8500,0.4093,0.0000,0.0000,0
1989,9,23,25.6600,27.5400,27.0300,1.0553,0.0000,0.0000,0
1989,9,24,25.4800,27.3900,26.9000,0.8800,0.0000,0.0000,0
1989,9,25,25.7800,27.8700,27.2000,1.2000,0.0000,0.0000,0
1989,9,26,26.0000,27.8900,27.3700,1.2263,0.0000,0.0000,0
1989,9,27,25.9200,28.1000,27.3900,1.3060,0.0000,0.0000,0
1989,9,28,25.9000,27.9600,27.3200,1.1913,0.0000,0.0000,0
1989,9,29,25.6900,27.7400,27.1200,0.9927,0.0000,0.0000,0
1989,9,30,25.6400,27.7600,27.2000,1.0100,0.0000,0.0000,0
1989,10,1,25.2500,27.3600,27.0800,0.7193,0.0000,0.0000,0
1989,10,2,25.1500,27.3400,26.8800,0.4787,0.0000,0.0000,0
1989,10,3,24.8600,27.3200,26.7300,0.1900,0.0000,0.0000,0
1989,10,4,24.8200,26.8900,26.5200,0.0880,0.0000,0.0000,0
1989,10,5,24.9000,26.8800,26.5200,0.0500,0.0000,0.0000,0
1989,10,6,24.9300,26.8700,25.7400,-0.2710,0.0000,0.0000,0
1989,10,7,25.1200,26.9300,26.5700,0.0140,0.0000,0.0000,0
1989,10,8,25.2500,26.8800,26.5400,-0.0817,0.0000,0.0000,0
1989,10,9,25.4100,26.8600,26.5100,-0.1500,0.0000,0.0000,0
1989,10,10,25.6600,26.9300,26.2100,0.2617,0.0000,0.0000,0
1989,10,11,25.4600,26.8900,26.6900,0.0233,0.0000,0.0000,0
1989,10,12,25.5000,26.8400,26.6700,-0.1050,0.0000,0.0000,0
1989,10,13,25.8700,27.0500,26.6400,0.6040,0.0000,0.0000,0
1989,10,14,26.4100,27.6600,27.2700,1.1827,0.0000,0.0000,0
1989,10,15,26.7400,27.8500,27.7000,1.5500,0.0000,0.0000,0
1989,10,16,26.7200,27.8300,27.3800,1.2119,0.0000,0.0000,0
1989,10,17,26.6300,27.7600,27.2300,1.0352,0.0000,0.0000,0
1989,10,18,26.3800,27.4700,27.0700,0.7739,0.0000,0.0000,0
1989,10,19,26.0900,27.6800,27.3700,0.3339,0.0000,0.0000,0
1989,10,20,25.6100,27.3400,27.0600,-0.0955,0.0000,0.0000,0
1989,10,21,25.9600,27.7700,26.7200,0.3777,0.0000,0.0000,0
1989,10,22,26.4600,28.1700,27.1500,0.7645,0.0000,0.0000,0
1989,10,23,26.8200,28.3100,27.5200,1.0977,0.0000,0.0000,0
1989,10,24,26.8200,28.3400,27.5900,1.1403,0.0000,0.0000,0
1989,10,25,26.9900,28.4900,27.8900,1.3648,0.0000,0.0000,0
1989,10,26,27.0300,28.4700,27.7800,1.2403,0.0000,0.0000,0
1989,10,27,26.9800,28.4000,27.5900,1.0219,0.0000,0.0000,0
1989,10,28,27.0400,28.3700,27.4500,0.8213,0.0000,0.0000,0
1989,10,29,27.0300,28.3300,27.7100,1.0732,0.0000,0.0000,0
1989,10,30,27.2100,28.4900,27.9600,1.2697,0.0000,0.0000,0
1989,10,31,27.5500,29.3400,28.2800,1.5610,0.0000,0.0000,0
1989,11,1,27.1500,29.2700,28.8300,1.1084,0.0000,0.0000,0
1989,11,2,27.2200,29.1400,28.0400,1.2348,0.0000,0.0000,0
1989,11,3,27.4200,29.3600,28.9700,1.3577,0.0000,0.0000,0
1989,11,4,27.4200,29.3300,28.9700,1.3871,0.0000,0.0000,0
1989,11,5,27.0900,28.7200,28.6800,0.6716,0.0000,0.0000,0
1989,11,6,27.0200,28.7000,28.5500,0.5623,0.0000,0.0000,0
1989,11,7,27.2900,28.6100,27.9100,0.8416,0.0000,0.0000,0
1989,11,8,27.6100,28.8800,28.1600,1.1965,0.0000,0.0000,0
1989,11,9,27.7800,29.1400,28.2500,1.2210,0.0000,0.0000,0
1989,11,10,27.8100,29.4100,29.0500,0.9203,0.0000,0.0000,0
1989,11,11,27.6300,29.0100,28.1100,1.0119,0.0000,0.0000,0
1989,11,12,27.2200,28.5800,27.8000,0.6674,0.0000,0.0000,0
1989,11,13,27.2000,28.4700,27.6700,0.4829,0.0000,0.0000,0
1989,11,14,27.0800,28.5300,28.4400,0.0555,0.0000,0.0000,0
1989,11,15,26.8900,28.4500,28.1200,-0.2300,0.0000,0.0000,0
1989,11,16,26.9900,28.7000,28.1800,-0.1090,0.0000,0.0000,0
1989,11,17,27.0400,28.6600,28.2300,-0.1380,0.0000,0.0000,0
1989,11,18,27.1100,28.7200,28.2200,-0.0350,0.0000,0.0000,0
1989,11,19,27.1900,28.7400,28.2900,-0.1160,0.0000,0.0000,0
1989,11,20,27.1900,28.7100,28.2500,-0.2417,0.0000,0.0000,0
1989,11,21,27.1900,28.8200,28.3200,-0.1860,0.0000,0.0000,0
1989,11,22,27.0100,28.8000,28.2900,-0.1853,0.0000,0.0000,0
1989,11,23,26.9800,28.3300,27.3500,-0.3580,0.0000,0.0000,0
1989,11,24,27.0400,28.2300,27.6400,-0.0770,0.0000,0.0000,0
1989,11,25,27.0800,29.2600,28.8900,0.3567,0.0000,0.0000,0
1989,11,26,27.2200,29.2400,28.7800,0.4933,0.0000,0.0000,0
1989,11,27,27.9800,29.6500,29.4900,0.7900,0.2400,0.0000,1
1989,11,28,27.9500,29.6000,29.4700,0.6820,0.1500,0.0000,1
1989,11,29,28.3500,29.8300,28.9400,1.0727,0.3500,0.0000,1
1989,11,30,28.1100,29.4500,28.7000,0.7750,0.0700,0.0000,1
1989,12,1,28.1600,29.3700,28.7600,0.9420,0.2600,0.0000,1
1989,12,2,28.3500,29.4900,28.8000,1.0233,0.3500,0.0000,1
1989,12,3,28.8800,30.8900,30.3000,1.5360,1.1400,0.1629,2
1989,12,4,28.2900,30.8200,30.3100,1.4653,1.1100,0.3214,2
1989,12,5,28.2700,30.7100,30.2200,1.3333,1.0200,0.4671,2
1989,12,6,28.0800,30.2500,30.0300,1.0540,0.7300,0.4671,2
1989,12,7,28.7900,30.6900,30.2600,1.3287,1.1000,0.6243,2
1989,12,8,29.0800,30.9200,30.5700,1.6267,1.4100,0.8257,2
1989,12,9,29.4200,31.2900,31.0500,2.0100,1.8000,1.0829,2
1989,12,10,28.8200,31.0000,30.7600,1.6933,1.5000,1.2971,2
1989,12,11,28.5600,30.8000,30.5100,1.5007,1.3300,1.4871,2
1989,12,12,28.5000,30.6600,30.4700,1.3500,1.2100,1.6600,2
1989,12,13,28.0700,29.9800,29.6900,0.6033,0.5200,1.6600,2
1989,12,14,27.8900,29.9800,29.7200,0.6360,0.5900,1.6600,2
1989,12,15,27.5000,29.8000,29.5100,0.3900,0.3800,1.6600,2
1989,12,16,27.0400,29.4900,28.7900,0.3419,0.1000,1.6600,2
1989,12,17,26.8600,29.3000,29.0600,-0.1374,0.0000,1.6600,2
1989,12,18,26.7800,29.1500,28.8400,-0.2990,0.0000,1.6600,2
1989,12,19,26.9700,29.1600,28.8800,-0.2326,0.0000,1.6600,1
1989,12,20,27.2000,29.1900,28.9800,-0.1432,0.0000,1.6600,1
1989,12,21,27.3400,29.2700,29.0700,-0.0658,0.0000,1.6600,1
1989,12,22,27.6400,30.1400,29.8100,0.5165,0.4700,1.6600,1
1989,12,23,28.0700,30.0300,29.8100,0.5726,0.5700,1.6600,1
1989,12,24,28.4400,30.0700,29.8800,0.7313,0.7100,1.6600,1
1989,12,25,27.5000,29.6500,29.2500,0.2377,0.1700,1.6600,1
1989,12,26,26.9400,29.3700,28.5200,0.0542,0.0000,1.6600,1
1989,12,27,26.9800,29.5900,29.2700,0.0494,0.0300,1.6600,1
1989,12,28,27.3400,29.5000,28.8500,0.2571,0.1700,1.6600,1
1989,12,29,27.5000,29.6500,29.2600,0.2129,0.1800,1.6600,1
1989,12,30,27.5100,29.5600,28.7000,0.1839,0.0600,1.6600,1
1989,12,31,27.6400,29.5100,28.7100,0.1861,0.0700,1.6600,1
1990,1,1,27.7500,29.1800,28.6000,0.0655,0.0000,1.6600,1
1990,1,2,27.5200,28.9700,28.4100,-0.1026,0.0000,1.6600,1
1990,1,3,27.3700,28.8600,28.2000,-0.2826,0.0000,1.6600,1
1990,1,4,27.0700,28.3000,27.7500,-0.6906,0.0000,1.6600,1
1990,1,5,27.3800,28.5800,28.2700,-0.1697,0.0000,1.6600,1
1990,1,6,27.3700,28.6800,28.3100,-0.0887,0.0000,1.6600,1
1990,1,7,27.6100,28.8400,28.3600,-0.0852,0.0000,1.6600,0
1990,1,8,27.5300,28.7600,28.1200,-0.2358,0.0000,1.6600,0
1990,1,9,27.5500,28.7600,28.0500,-0.2755,0.0000,1.6600,0
1990,1,10,27.6600,29.0500,28.9800,-0.1074,0.0000,1.6600,0
1990,1,11,27.7500,29.0600,28.1500,-0.3190,0.0000,1.6600,0
1990,1,12,28.5800,29.7700,29.6400,0.4997,0.4900,1.6600,1
1990,1,13,29.0000,30.4900,30.1600,1.1029,1.0900,1.8157,2
1990,1,14,29.5200,30.8900,30.0900,1.5794,1.5700,2.0400,2
1990,1,15,29.0400,30.9000,29.9600,1.4700,1.4700,2.2500,2
1990,1,16,29.3100,30.6300,29.6900,1.2345,1.2300,2.4257,2
1990,1,17,29.1100,30.3300,29.5200,1.0884,1.0800,2.5800,2
1990,1,18,28.9900,30.2600,29.7400,1.0816,1.0700,2.7329,2
1990,1,19,29.0200,30.1500,29.6600,1.0142,1.0000,2.8757,2
1990,1,20,28.8600,30.0400,29.2500,0.8258,0.8000,2.8757,2
1990,1,21,28.4800,29.8000,29.0700,0.6510,0.6200,2.8757,2
1990,1,22,28.2500,29.7200,28.9400,0.5261,0.4900,2.8757,2
1990,1,23,28.2900,29.6700,28.8900,0.4761,0.4400,2.8757,2
1990,1,24,28.3300,29.6700,29.0600,0.4461,0.4200,2.8757,2
1990,1,25,28.3200,29.6600,28.8700,0.4532,0.3500,2.8757,2
1990,1,26,28.4000,29.5200,28.9600,0.5206,0.4000,2.8757,1
1990,1,27,28.3900,29.4100,28.7900,0.4316,0.3000,2.8757,1
1990,1,28,28.0900,28.9500,28.6600,0.2884,0.1500,2.8757,1
1990,1,29,27.9700,28.8700,28.5100,0.2055,0.0700,2.8757,1
1990,1,30,27.6600,28.7200,28.4000,0.0229,0.0000,2.8757,1
1990,1,31,27.5200,28.9600,28.4400,0.1103,0.0000,2.8757,1
1990,2,1,27.5900,29.0500,29.0400,0.1071,0.0000,2.8757,1
1990,2,2,27.5200,28.9700,28.5100,0.0000,0.0000,2.8757,1
1990,2,3,27.7500,29.3600,28.5900,0.3100,0.1200,2.8757,1
1990,2,4,27.5000,29.3000,28.5900,0.3229,0.1100,2.8757,1
1990,2,5,27.7300,29.6800,29.0300,0.6768,0.4600,2.8757,1
1990,2,6,27.7800,29.6800,29.5500,0.6629,0.4500,2.8757,1
1990,2,7,27.8000,29.2200,29.1800,0.2955,0.1100,2.8757,1
1990,2,8,28.0200,29.3000,29.2300,0.3513,0.1500,2.8757,1
1990,2,9,28.8600,29.9800,29.2900,0.8523,0.8200,2.8757,1
1990,2,10,28.4000,29.5700,28.7700,0.4184,0.4100,2.8757,1
1990,2,11,28.3300,29.5100,28.8000,0.4061,0.3800,2.8757,1
1990,2,12,28.3100,29.6600,29.5900,0.7110,0.4400,2.8757,1
1990,2,13,28.5800,30.1100,29.9900,1.1381,0.8200,2.8757,1
1990,2,14,28.2300,30.1200,29.8200,0.9500,0.6500,2.8757,1
1990,2,15,28.3800,30.2100,29.8500,1.0800,0.6400,2.8757,1
1990,2,16,28.6400,31.1400,30.8400,2.0196,1.6500,3.1114,2
1990,2,17,29.3600,31.1600,30.8800,2.0571,1.7100,3.3557,2
1990,2,18,29.3300,31.1300,30.9200,2.0979,1.6700,3.5943,2
1990,2,19,29.0900,30.6500,29.8600,1.4986,1.3700,3.7900,2
1990,2,20,28.5700,30.0400,29.2100,0.9014,0.7700,3.7900,2
1990,2,21,28.5800,30.1600,30.0800,1.2836,0.8300,3.7900,2
1990,2,22,28.2200,29.8800,29.6400,0.8600,0.4900,3.7900,2
1990,2,23,27.4200,29.6100,29.2500,0.4914,0.1400,3.7900,2
1990,2,24,27.8300,29.9700,29.6500,0.9000,0.4600,3.7900,2
1990,2,25,28.0600,30.4100,29.9700,1.2164,0.7400,3.6271,2
1990,2,26,28.1100,30.2400,29.4400,0.8893,0.5000,3.4686,1
1990,2,27,28.3000,30.3400,29.6900,1.1000,0.6800,3.3229,1
1990,2,28,27.9100,30.1200,29.6600,1.0243,0.5500,3.3229,1
1990,3,1,27.8000,29.8200,29.5600,0.8500,0.3700,3.1657,1
1990,3,2,27.7700,29.8000,28.8800,0.5696,0.3900,2.9643,1
1990,3,3,27.2500,29.7100,29.3800,0.6686,0.2100,2.7071,1
1990,3,4,28.2400,29.9900,28.9200,0.6950,0.5200,2.4929,1
1990,3,5,28.4600,29.9900,28.9800,0.7921,0.5700,2.3029,1
1990,3,6,28.5100,30.0000,29.1700,0.7793,0.5700,2.1300,1
1990,3,7,28.2400,29.8500,29.0100,0.7286,0.4800,2.1300,1
1990,3,8,28.0000,29.7100,28.9200,0.6175,0.3800,2.1300,1
1990,3,9,28.1000,29.5700,28.8900,0.5836,0.3300,2.1300,1
1990,3,10,28.1700,29.4400,28.7600,0.5325,0.2600,2.1300,1
1990,3,11,28.2500,29.5200,28.8000,0.6286,0.3700,2.1300,1
